,CVE_DOC,FECHA_DOC,NOMBRE_VENDEDOR,NOMBRE_CLIENTE,CANT,CVE_ART,DESCR,PRECIO_UNITARIO,COSTO_UNITARIO,COSTO_UNITARIO_CALCULADO,SUBTOTAL_PARTIDA,COSTO_TOTAL_CALCULADO,MARGEN_UNITARIO_CALCULADO,MARGEN_TOTAL_CALCULADO
1222,F39426,2022-10-27,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER MEDINA SANCHEZ,1,TUA00463,"TUB INOX 1/2""X66CM 4500W 480V 2 1/2"" 3PZ",4769.0,1931.62,1931.62,4769.0,1931.62,2837.38,2837.38
1224,F39432,2022-10-28,LETICIA RAMIREZ HERNANDEZ,EUROCONCRETOS DEL BAJIO,1,TUA00481,"TUB INOX 7/16""ØX40CM 1000W 127V ""M"" BUSH",1089.35,332.12,332.12,1089.35,332.12,757.23,757.23
1225,F39433,2022-10-28,LETICIA RAMIREZ HERNANDEZ,EUROCONCRETOS DEL BAJIO,1,TUA00481,"TUB INOX 7/16""ØX40CM 1000W 127V ""M"" BUSH",1089.35,332.12,332.12,1089.35,332.12,757.23,757.23
1226,F39436,2022-10-28,ALFREDO CANELA,KERN LIEBERS MEXICO,4,EE00063,FABRICACIÓN ESPECIAL 1300W 115V,18869.0,1721.28,1721.28,75476.0,6885.12,17147.72,68590.88
1227,F39437,2022-10-28,LETICIA RAMIREZ HERNANDEZ,DEX STAR,1,TUS00048,"TUB INOX. 5/16""Øx320mm 750W, 120V. U",768.5,63.09,63.09,768.5,63.09,705.41,705.41
1233,F39449,2022-10-31,LETICIA RAMIREZ HERNANDEZ,GRUPO MEDICO JUAN PABLO II,6,TUA00482,"TUB INOX 7/16""ØX50CM 2500W 240V ""U"" BUSH",986.0,0.0,235.75,5916.0,1414.5,750.25,4501.5
1235,F39454,2022-10-31,LETICIA RAMIREZ HERNANDEZ,GERARDO CRUZ ROLDAN,1,P25601AB0600,"PT-100 5/16""ØX1MT CON1/2""-1/2""NPT C/MARI",1075.31,521.55,521.55,1075.31,521.55,553.76,553.76
1238,F39456,2022-10-31,ALFREDO CANELA,SERGIO MARTINEZ PICHARDO,1,EE00075,"FAB. TUBO INOX 1/2""Ø C40 X 1.7M C/ALETAS",9499.6,0.0,544.48,9499.6,544.48,8955.12,8955.12
1241,F39471,2022-11-01,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,6,CS12N1050A00,"CAS INOX 1/2""ØX8"" 500W 127V EXT30CM",753.5,127.11,127.11,4521.0,762.68,626.39,3758.32
1242,F39490,2022-11-03,LETICIA RAMIREZ HERNANDEZ,ENRIQUE FERNANDEZ OBREGON,2,CS58O2050A00,"CAS INOX 5/8""ØX9"" 500W 240V EXT30CM",812.93,0.0,145.02,1625.86,290.03,667.91,1335.83
1243,F39491,2022-11-03,LETICIA RAMIREZ HERNANDEZ,LABORATORIOS INDUSTRIALES DEL BAJIO,1,RP00225,REPARACION DE TANQUE DE BAÑO MARIA 127V,1364.0,0.0,0.0,1364.0,0.0,1364.0,1364.0
1245,F39494,2022-11-04,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,10,CAS00083,CAS INOX 12.5MMØX125MM 300W 280V EXT1MT,792.11,131.45,131.45,7921.1,1314.54,660.66,6606.56
1246,F39494,2022-11-04,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,7,CAS00084,CAS INOX 12.5MMØX165MM 300W 280V EXT.1MT,798.79,137.63,137.63,5591.53,963.38,661.16,4628.15
1247,F39494,2022-11-04,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,25,CAS00085,CAS INOX 12.5MMØX265MM 400W 280V EXT.1MT,984.15,0.0,203.69,24603.75,5092.2,780.46,19511.55
1252,F39500,2022-11-04,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,2,BO00066,BOB 8020 CAL.22 2.8MMØX3MT GAZA 50MM 127,2481.59,0.0,0.0,4963.18,0.0,2481.59,4963.18
1253,F39503,2022-11-04,ALFREDO CANELA,CENTRO DE INVESTIGACION Y DESARROLLO TECNOLOGICO EN ELECTROQUIMICA,1,RP00192,REPARACION DE HORNO LINDBERG/BLUE M,17450.0,0.2,0.2,17450.0,0.2,17449.8,17449.8
1256,F39511,2022-11-07,LETICIA RAMIREZ HERNANDEZ,VERGELES DE LOS ANGELES,2,TEE00017,"ELEM K CAL. 8 x12"" C/FUNDA CERAMICA",2566.15,1164.2,1164.2,5132.3,2328.4,1401.95,2803.9
1257,F39513,2022-11-07,LETICIA RAMIREZ HERNANDEZ,FERNANDO CRUZ PÉREZ.,4,TUA00484,"TUB INOX 1/2""ØX850MM 6000W 240V ALET/PLA",2042.41,0.0,663.74,8169.64,2654.96,1378.67,5514.68
1259,F39523,2022-11-08,LETICIA RAMIREZ HERNANDEZ,JAIME HUERTA BADILLO,2,TUA00483,"TUB INOX 7/16""ØX36CM 2000W 240V ""M"" BUSH",1532.05,339.91,339.91,3064.1,679.81,1192.14,2384.29
1260,F39524,2022-11-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,3,EE00077,FAB. DE BASTIDOR 8020 2700W 240V 28X24X5,4810.0,0.0,442.5,14430.0,1327.51,4367.5,13102.49
1261,F39525,2022-11-08,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,11,CBS00001,"CBS 90° 3/4""Øx39.9/16 2600W400V EXT. 55""",1800.18,676.87,676.87,19801.98,7445.6,1123.31,12356.38
1267,F39541,2022-11-10,ALFREDO CANELA,OERLIKON BALZERS COATING MEXICO,4,TUA00175,"TUB Ø 7/16 X 71 CM LONG ""U"" 3600W440V",2359.7,401.65,401.65,9438.8,1606.58,1958.05,7832.22
1268,F39542,2022-11-10,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,2,ECQ-00971,"TUBULAR  ""U"" 5/16""Øx13.5"" 4500W480V 3pz",976.0,385.09,385.09,1952.0,770.19,590.91,1181.81
1269,F39542,2022-11-10,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,316.19,316.19,29506.0,6323.81,1159.11,23182.19
1270,F39543,2022-11-10,LETICIA RAMIREZ HERNANDEZ,INNOVACION INTEGRAL DE SISTEMAS,1,P231E1AB0600,"PT-100 3/16""ØX3"" CON 1/2""-1/2"" NPT C/MAR",900.0,0.0,0.0,900.0,0.0,900.0,900.0
1271,F39543,2022-11-10,LETICIA RAMIREZ HERNANDEZ,INNOVACION INTEGRAL DE SISTEMAS,1,P231J1AB0600,"PT-100 3/16""ØX15CM CON1/2""-1/2"" C/MAR",945.0,518.43,518.43,945.0,518.43,426.57,426.57
1272,F39546,2022-11-10,LETICIA RAMIREZ HERNANDEZ,ROSA MARIA HERNANDEZ AGUILAR,12,CBS00092,CBS INOX 20MMØX68CM 1200W 254V EXT.25CM,2914.4,469.53,931.02,17486.4,5553.94,1983.38,11932.46
1273,F39549,2022-11-11,LETICIA RAMIREZ HERNANDEZ,DESECHOS INDUSTRIALES CONIN,3,BL00062,BAN M/LUNA 220MMØX155MM 1500W 440V C/STD,951.04,208.88,208.88,2853.12,626.65,742.16,2226.47
1275,F39554,2022-11-11,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,3,TUE00387,"TUB INOX 5/16""ØX27CM 1000W 240V ESPECIAL",1086.48,67.56,67.56,3259.44,202.67,1018.92,3056.77
1277,F39560,2022-11-11,ALFREDO CANELA,MEGO AFEK,2,TUA00325,"TUB INOX 1/2""ØX75CM ""U"" 30KW440V BRIDA6""",12500.0,0.0,4604.19,25000.0,9208.38,7895.81,15791.62
1278,F39564,2022-11-14,LETICIA RAMIREZ HERNANDEZ,JUAN JOSE SUBIAS JUAREZ,1,TUA00486,"TUB INOX 1/2""ØX365MM 1650W127V ""M"" A 90°",1417.1,0.0,408.31,1417.1,408.31,1008.79,1008.79
1280,F39568,2022-11-15,LETICIA RAMIREZ HERNANDEZ,OPTIGRUP INDUSTRIAL,2,BP00279,BAN P 38MMX105CM 1000W 240V T/TOR C/TK,863.14,257.11,257.11,1726.28,514.21,606.03,1212.07
1282,F39569,2022-11-15,LETICIA RAMIREZ HERNANDEZ,JUAN ANTONIO RESENDIZ UGALDE,5,TUA00436,"TUB INOX 5/16""ØX190MM 1250W127V TAP1""NPT",825.0,332.9,332.9,4125.0,1664.51,492.1,2460.49
1288,F39576,2022-11-15,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,1,EE00022,PLACAS DE FIBRA CERAMICA BARRENADAS,27808.0,0.0,654.34,27808.0,654.34,27153.66,27153.66
1290,F39582,2022-11-16,LETICIA RAMIREZ HERNANDEZ,JOSE CRUZ ESTRELLA MEDINA,2,RP00223,REPARACION DE BOBINA 1800W 240V,993.12,42.65,42.65,1986.24,85.31,950.47,1900.93
1291,F39584,2022-11-16,LETICIA RAMIREZ HERNANDEZ,PANIFICADORA DON BIZCOCHO,6,TUE00388,"TUB INOX 7/16""ØX34CM 3200W 220V ""M"" BUSH",1366.13,394.88,394.88,8196.78,2369.31,971.25,5827.47
1292,F39586,2022-11-16,ALFREDO CANELA,DWK LIFE SCIENCES,6,BO00061,BOB DSD CAL.12 17.7MMØX55CM  5.2 OHMS,1545.0,0.0,89.98,9270.0,539.86,1455.02,8730.14
1293,F39587,2022-11-16,LETICIA RAMIREZ HERNANDEZ,PROCESOS GRAFICOS DEL BAJIO,3,TUE00122,"TUB INOX 5/16""Øx132MM 1000W 230V ESP/CAB",983.0,129.28,129.28,2949.0,387.85,853.72,2561.16
1295,F39591,2022-11-16,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,10,CAS00089,"CAS 1/2""ØX17"" 1800W 480V EXT.15CM",1699.0,0.0,251.47,16990.0,2514.71,1447.53,14475.29
1296,F39592,2022-11-16,DIEGO ARMANDO LEON DURAN,AIRBUS HELICOPTERS MEXICO QUERETARO,1,RP00165,REPARACION DE BATIDOR 16.6KW 440V,14000.0,0.0,277.5,14000.0,277.5,13722.5,13722.5
1297,F39595,2022-11-17,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,1,TUE00389,"TUB INOX 1/4""ØX28CM 15KW 240V CLIP BUS/P",6591.1,1541.46,1541.46,6591.1,1541.46,5049.64,5049.64
1298,F39597,2022-11-17,LETICIA RAMIREZ HERNANDEZ,TIBASA UNIVERSAL FOREST PRODUCTS,1,TJ00037,"TER J 3/16""Øx1 1/2"" EXT 15 MTS.",1289.0,519.45,519.45,1289.0,519.45,769.55,769.55
1299,F39597,2022-11-17,LETICIA RAMIREZ HERNANDEZ,TIBASA UNIVERSAL FOREST PRODUCTS,2,TP0022,TERMOPAR J 3/16 Ø X 1' 1/2 EXT. 10 MT,862.5,331.49,331.49,1725.0,662.99,531.01,1062.01
1301,F39598,2022-11-17,LETICIA RAMIREZ HERNANDEZ,COMERCIALIZADORA QUERETANA ESMERADO HERNANDEZ,1,TUA00485,"TUB INOX 7/16""ØX44.5CM 3000W127V ""U"" BUS",1223.38,264.62,264.62,1223.38,264.62,958.76,958.76
1302,F39600,2022-11-18,LETICIA RAMIREZ HERNANDEZ,SOLUCIONES E INNOVACION EN TINTORERIA DEL NORTE,3,TUA00098,"TUB INOX.5/16""Øx473mm U 2500W 220V TAPO",1045.31,199.05,199.05,3135.93,597.15,846.26,2538.78
1303,F39603,2022-11-18,LETICIA RAMIREZ HERNANDEZ,CENTRO HOSPITALARIO MAC,3,TUA00468,"TUB INOX 7/16""ØX595MM 5000W 220V ""U"" BUS",1270.84,0.0,330.66,3812.52,991.99,940.18,2820.53
1312,F39611,2022-11-22,ALFREDO CANELA,ERIKA YUSSEL BLANCO CORTEZ,8,CBS00019,"CBS 5/16""ØX21.1/4"" LON 500W,230V EXT1.5M",1056.55,336.58,336.58,8452.4,2692.66,719.97,5759.74
1313,F39612,2022-11-23,ALFREDO CANELA,OSANIA CLEANING & SANITIZING,1,TUA00191,"TUB INOX. 7/16""Øx700mm U 10KW 440V U TAP",2665.0,1318.1,1318.1,2665.0,1318.1,1346.9,1346.9
1318,F39618,2022-11-23,ALFREDO CANELA,DEACERO,4,TUE00391,"TUB INOX 5/16""ØX2 1/2""Ø 350W 260V EXT 1M",3788.69,0.0,120.76,15154.76,483.02,3667.93,14671.74
1320,F39622,2022-11-24,LETICIA RAMIREZ HERNANDEZ,HELVEX,5,TEE00012,"TE ""K"" TIPO LANZA 1/2""Ø X 1331MMC/PLICA",9981.1,485.13,1044.55,24952.75,2499.93,8936.55,22452.82
1321,F39624,2022-11-24,LETICIA RAMIREZ HERNANDEZ,TUBOS METALPLASTICOS DE QUERETARO,1,BN00271,BAN INOX 87MMØX35MM 500W 240V C/ALLEN,958.3,157.64,157.64,958.3,157.64,800.66,800.66
1322,F39625,2022-11-24,LETICIA RAMIREZ HERNANDEZ,MASTERFOAM FLEXSOLUTIONS,1,RP00228,REAPARCION DE SELLADORA,802.0,63.9,63.9,802.0,63.9,738.1,738.1
1323,F39627,2022-11-24,LETICIA RAMIREZ HERNANDEZ,ARMANDO TELLEZ RUIZ,1,TUA00487,"TUB INOX 5/16""ØX295MM 12KW 240V CLIP/PLA",5309.11,1292.27,1292.27,5309.11,1292.27,4016.84,4016.84
1325,F39631,2022-11-24,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,8,P114Q1H90412,"PT-100 1/4""ØX1/2"" EXT.5MT BOY-2G 3 HILOS",1801.38,996.4,996.4,7205.52,3985.6,804.98,3219.92
1326,F39632,2022-11-24,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,4,P251L1J1B000,"PT-100 5/16""ØX45CM EXT 10MT MALLA/RESO",2360.0,0.0,961.36,9440.0,3845.43,1398.64,5594.57
1327,F39633,2022-11-25,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,20,CBS00001,"CBS 90° 3/4""Øx39.9/16 2600W400V EXT. 55""",1800.18,0.0,592.18,36003.6,11843.56,1208.0,24160.04
1328,F39634,2022-11-25,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,6,BS00006,BP S/BLINDA 300MMX698MM 2500W 230V 18BA,3890.0,936.33,936.33,23340.0,5618.0,2953.67,17722.0
1329,F39634,2022-11-25,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,6,BS00008,BP S/BLINDA 300MMX698MM 2000W 230V 18BA,3890.0,0.0,1133.81,23340.0,6802.89,2756.19,16537.11
1332,F39642,2022-11-25,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,301.31,301.31,29506.0,6026.11,1173.99,23479.89
1333,F39643,2022-11-25,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUE00195,"TUB INOX. 5/16"" Øx2085mm ESP 1900W 230V",1318.7,919.68,919.68,1318.7,919.68,399.02,399.02
1334,F39645,2022-11-25,LETICIA RAMIREZ HERNANDEZ,RAFI BAG,1,CBS00106,CBS INOX 14MMØX89CM 2000W240V EXT30CM,1009.65,286.34,286.34,1009.65,286.34,723.31,723.31
1335,F39647,2022-11-28,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TU5/16X870J127V,"TUB INOX 5/16""ØX800MM 2000W127V ""J"" TBOY",827.59,227.18,227.18,827.59,227.18,600.41,600.41
1336,F39649,2022-11-28,LETICIA RAMIREZ HERNANDEZ,SABINO ALVARADO LOPEZ,1,CAE00046,CAM INOX 16MMØX165MM 1000W 240V EXT30CM,873.75,137.33,137.33,873.75,137.33,736.42,736.42
1338,F39654,2022-11-29,ALFREDO CANELA,VALEO KAPEC,6,TUA00258,"TUB INOX 7/16""Øx190mm 2000W 400V BUS/LAT",2177.5,280.14,280.14,13065.0,1680.81,1897.36,11384.19
1339,F39657,2022-11-30,ALFREDO CANELA,DWK LIFE SCIENCES,6,BO00061,BOB DSD CAL.12 17.7MMØX55CM  5.2 OHMS,1545.0,89.98,89.98,9270.0,539.86,1455.02,8730.14
1340,F39659,2022-11-30,LETICIA RAMIREZ HERNANDEZ,ENRIQUE JAVIER VILLANUEVA VAZQUEZ,1,TUE00142,"TUB INOX1/4""Øx230mm U 4050W 220V PLAQUIT",2220.7,448.24,448.24,2220.7,448.24,1772.46,1772.46
1341,F39661,2022-11-30,LETICIA RAMIREZ HERNANDEZ,ERICKA TERESA HERNANDEZ ORTIZ,2,TUA00490,"TUB INOX 7/16""ØX50CM 4500W440V ""U"" 2""NPT",3643.7,0.0,0.0,7287.4,0.0,3643.7,7287.4
1342,F39661,2022-11-30,LETICIA RAMIREZ HERNANDEZ,ERICKA TERESA HERNANDEZ ORTIZ,9,TUA00491,"TUB INOX 7/16""ØX63CM 2250W 440V ALETA/BU",1512.12,0.0,0.0,13609.08,0.0,1512.12,13609.08
1343,F39664,2022-11-30,ALFREDO CANELA,TOSTADAS FANNY,1,BN00272,"BAN INOX 7""ØX3"" 2200W 220V CLAV/ALLEN",1800.69,328.36,328.36,1800.69,328.36,1472.33,1472.33
1344,F39666,2022-11-30,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,BB00102,BB INOX 38MMØX76MM 300W 120V C/TJ,1158.51,78.25,78.25,1158.51,78.25,1080.26,1080.26
1345,F39671,2022-11-30,LETICIA RAMIREZ HERNANDEZ,YUSEI DANAHI MEDRANO CASTILLO,8,CAS00044,"CART INOX 1/2"" Øx4"" 500W 120V CABLE 25CM",909.56,0.0,253.9,7276.48,2031.23,655.66,5245.25
1346,F39672,2022-11-30,LETICIA RAMIREZ HERNANDEZ,HECTOR SALAS RUIZ,4,CAE00045,"CAS INOX 1/2""ØX41/2"" 500W127V ESCUADRA",955.38,158.36,158.36,3821.52,633.45,797.02,3188.07
1348,F39675,2022-11-30,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUE00166,"TUB INOX 5/16""Øx695mm ESP 650W 120V",1385.5,140.88,140.88,1385.5,140.88,1244.62,1244.62
1350,F39685,2022-12-05,ALFREDO CANELA,DEACERO,6,47980249,"TUB ALET U 5/16""ØX470MM 1000W 440V BUS/L",980.0,301.12,301.12,5880.0,1806.71,678.88,4073.29
1351,F39686,2022-12-05,ALFREDO CANELA,DEACERO,9,47980249,"TUB ALET U 5/16""ØX470MM 1000W 440V BUS/L",980.0,299.53,299.53,8820.0,2695.79,680.47,6124.21
1352,F39686,2022-12-05,ALFREDO CANELA,DEACERO,1,47980626,"BANDA MED. LUNA 22.1/2""x6"" 3kW 460V",1130.5,499.2,499.2,1130.5,499.2,631.3,631.3
1355,F39696,2022-12-05,ALFREDO CANELA,SIKA MEXICANA,1,RP00229,REPARACION DE HORNO 1500W 127V,13688.0,0.0,0.0,13688.0,0.0,13688.0,13688.0
1356,F39700,2022-12-05,LETICIA RAMIREZ HERNANDEZ,NUTRICION PLANEADA,1,TUE00142,"TUB INOX1/4""Øx230mm U 4050W 220V PLAQUIT",2220.7,293.13,293.13,2220.7,293.13,1927.57,1927.57
1357,F39701,2022-12-06,LETICIA RAMIREZ HERNANDEZ,BETA PROCESOS,1,CAE00047,"CAS INOX 1/2""ØX13CM 250W 220V CON-1/2""",1121.7,0.0,291.13,1121.7,291.13,830.57,830.57
1358,F39701,2022-12-06,LETICIA RAMIREZ HERNANDEZ,BETA PROCESOS,1,TUE00392,"TUB INOX 5/16""ØX172MM 1650W120V CIRCULAR",1302.15,0.0,196.44,1302.15,196.44,1105.71,1105.71
1360,F39716,2022-12-07,ALFREDO CANELA,DIECASTING CELAYA,1,BO00005,BO ABIERTA ALAMBRE CAL. 6 40 KW 440 V,18482.78,1734.88,1734.88,18482.78,1734.88,16747.9,16747.9
1361,F39719,2022-12-07,LETICIA RAMIREZ HERNANDEZ,ROSA MARIA HERNANDEZ AGUILAR,25,CBS00092,CBS INOX 20MMØX68CM 1200W 254V EXT.25CM,1457.2,0.0,461.49,36430.0,11537.18,995.71,24892.82
1363,F39725,2022-12-08,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,4,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",2056.2,466.2,466.2,8224.8,1864.79,1590.0,6360.01
1365,F39731,2022-12-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,315.59,315.59,29506.0,6311.82,1159.71,23194.18
1367,F39733,2022-12-08,LETICIA RAMIREZ HERNANDEZ,MAYWEY,3,TUS00131,"TUB INOX 7/16""ØX280CM 2000W 240V RECTA",1385.9,0.0,0.0,4157.7,0.0,1385.9,4157.7
1368,F39736,2022-12-08,LETICIA RAMIREZ HERNANDEZ,MISAEL ELIAS ANAYA PADUA,10,TEA00111,"TEA K 5/8""ØX30CMX51CM C/MARINA 90° ""L""",1613.26,668.13,668.13,16132.6,6681.26,945.13,9451.34
1370,F39743,2022-12-09,LETICIA RAMIREZ HERNANDEZ,RAUL PULIDO AMBRIZ,2,TUA00401,"TUB INOX 7/16""ØX26CM 2700W 240V ""M"" BUSH",1166.63,0.0,360.2,2333.26,720.39,806.43,1612.87
1374,F39751,2022-12-09,LETICIA RAMIREZ HERNANDEZ,COMPAÑIA CERVECERA HERCULES,1,TUA00489,"TUB INOX 7/16""ØX42CM 6000W 240V ""U"" PLAC",3045.5,0.0,0.0,3045.5,0.0,3045.5,3045.5
1376,F39754,2022-12-13,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,4,CS14D2017B20,"CAS INOX 1/4""ØX2"" 175W240V EXT30CM C/TJ",3416.0,222.14,222.14,6832.0,444.27,3193.86,6387.73
1377,F39757,2022-12-13,AARON NUÑO CORDOVA,ISAI PEREZ CHAVEZ,1,TP0016,"TERMOPAR CERAMICO T/K"" LONG 24"" CAL 8""",815.0,222.0,222.0,815.0,222.0,593.0,593.0
1378,F39759,2022-12-13,LETICIA RAMIREZ HERNANDEZ,SOLUCIONES E INNOVACION EN TINTORERIA DEL NORTE,3,TUA00488,"TUB INOX 3/8""ØX400MM 1800W230V ""M"" ALE/B",1449.3,454.72,454.72,4347.9,1364.17,994.58,2983.73
1382,F39763,2022-12-13,LETICIA RAMIREZ HERNANDEZ,INDUSTRIAS JT,1,CBS00107,"CBS 5/8""ØX330MM 1000W 240V CON1/2"" NPT",1435.2,0.0,355.52,1435.2,355.52,1079.68,1079.68
1383,F39764,2022-12-14,LETICIA RAMIREZ HERNANDEZ,OSCAR ENRIQUE CABRERA VERA,1,TUE00081,"TUB INOX 1/4""Øx355MM 4500W230V ESP/PLAC",2278.45,414.88,414.88,2278.45,414.88,1863.57,1863.57
1384,F39767,2022-12-14,AARON NUÑO CORDOVA,OPERADORA TURISTICA GOMARTI,2,TUE00393,"TUB INOX 1/4""ØX178MM 750W 110V ESP/CABLE",1110.0,0.0,83.4,2220.0,166.8,1026.6,2053.2
1385,F39770,2022-12-14,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,4,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",2056.2,0.0,586.32,8224.8,2345.29,1469.88,5879.51
1386,F39774,2022-12-15,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,6,ECQ-01444,"TUBULAR  U"" 1/2""Øx660mm 4500W440V 3pz""",3053.25,828.0,828.0,18319.5,4968.0,2225.25,13351.5
1387,F39775,2022-12-15,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,5,EE00077,FAB. DE BASTIDOR 8020 2700W 240V 28X24X5,4810.0,0.0,442.5,24050.0,2212.51,4367.5,21837.49
1388,F39776,2022-12-15,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,2,ECQ-00971,"TUBULAR  ""U"" 5/16""Øx13.5"" 4500W480V 3pz",976.0,360.7,360.7,1952.0,721.39,615.3,1230.61
1389,F39776,2022-12-15,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,1,ECQ-00974,TUBULAR 11mmØx450mm 4500W 480V 6pz,3730.0,1311.27,1311.27,3730.0,1311.27,2418.73,2418.73
1390,F39776,2022-12-15,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,5,ECQ-01444,"TUBULAR  U"" 1/2""Øx660mm 4500W440V 3pz""",3053.25,773.21,773.21,15266.25,3866.04,2280.04,11400.21
1391,F39777,2022-12-16,ALFREDO CANELA,DWK LIFE SCIENCES,12,BO00061,BOB DSD CAL.12 17.7MMØX55CM  5.2 OHMS,3090.0,89.98,179.95,18540.0,1079.71,2910.05,17460.29
1393,F39788,2022-12-19,ALFREDO CANELA,WHITEHALL INDUSTRIES DE MEXICO,1,TUA00494,"TUB INOX 7/16""ØX105CM 24KW 480V 3PZ",11809.98,0.0,2335.2,11809.98,2335.2,9474.78,9474.78
1394,F39791,2022-12-20,LETICIA RAMIREZ HERNANDEZ,PLENCO DE MEXICO,6,TUA00433,"TUB INOX 1/2""ØX1015MM 5KW 240V ""U"" ALETA",2494.8,0.0,620.47,14968.8,3722.84,1874.33,11245.96
1395,F39792,2022-12-20,AARON NUÑO CORDOVA,JUAN ALI GUALITO OLVERA,2,TU5/16X203V,"TUBULAR U"" 5/16"" 203MM 1500W 127V""",700.0,0.0,325.78,1400.0,651.57,374.22,748.43
1396,F39793,2022-12-20,LETICIA RAMIREZ HERNANDEZ,INNOVACIONES TECNOLOGICAS EN TRATAMIENTO DEL AGUA,3,PT00091,"PT-100 3/8""ØX3CM EXT30CM TEFLON 3HILOS",478.0,0.0,66.31,1434.0,198.93,411.69,1235.07
1397,F39794,2022-12-20,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,26,CAS00083,CAS INOX 12.5MMØX125MM 300W 280V EXT1MT,792.11,131.45,131.45,20594.86,3417.8,660.66,17177.06
1398,F39794,2022-12-20,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,10,CAS00084,CAS INOX 12.5MMØX165MM 300W 280V EXT.1MT,798.79,137.63,137.63,7987.9,1376.26,661.16,6611.64
1399,F39795,2022-12-20,LETICIA RAMIREZ HERNANDEZ,ANA BARBARA CRUZ PALACIOS,5,PJ31A1I1A000,"TER J 3/16""ØX1"" EXT7MT MALLA Z/INOX",729.57,0.0,232.01,3647.85,1160.05,497.56,2487.8
1400,F39795,2022-12-20,LETICIA RAMIREZ HERNANDEZ,ANA BARBARA CRUZ PALACIOS,5,PJ31A1I1A400,"TER J 3/16""ØX1"" EXT7MT MALLA Z/INOX",737.62,236.2,236.2,3688.1,1181.01,501.42,2507.09
1401,F39801,2022-12-21,LETICIA RAMIREZ HERNANDEZ,HOT MELT SISTEMAS Y SERVICIOS SANCHEZ,10,CS58R2200A01,"CAS 5/8""ØX14"" 240V 2000W EXT1MT",1357.5,0.0,405.55,13575.0,4055.46,951.95,9519.54
1402,F39803,2022-12-21,LETICIA RAMIREZ HERNANDEZ,ASESORES EN INSTRUMENTACION Y AUTOMATIZACION,1,TUA00493,"TUB INOX 5/16""ØX250MM 2000W 240V ""M"" BUS",1325.07,0.0,0.0,1325.07,0.0,1325.07,1325.07
